id,name,sport,year,brand,setName,source,searchText,displayName
generated_Baseball_2015_Allen & Ginter,Allen & Ginter,Baseball,2015,Topps,Allen & Ginter,generated,baseball 2015 allen & ginter,Baseball 2015 Topps Allen & Ginter
generated_Baseball_2015_Gypsy Queen,Gypsy Queen,Baseball,2015,Topps,Gypsy Queen,generated,baseball 2015 gypsy queen,Baseball 2015 Topps Gypsy Queen
generated_Baseball_2015_Opening Day,Opening Day,Baseball,2015,Topps,Opening Day,generated,baseball 2015 opening day,Baseball 2015 Topps Opening Day
generated_Baseball_2015_Big League,Big League,Baseball,2015,Topps,Big League,generated,baseball 2015 big league,Baseball 2015 Topps Big League
generated_Baseball_2015_Fire,Fire,Baseball,2015,Topps,Fire,generated,baseball 2015 fire,Baseball 2015 Topps Fire
generated_Baseball_2015_Finest,Finest,Baseball,2015,Topps,Finest,generated,baseball 2015 finest,Baseball 2015 Topps Finest
generated_Baseball_2015_Tribute,Tribute,Baseball,2015,Topps,Tribute,generated,baseball 2015 tribute,Baseball 2015 Topps Tribute
generated_Baseball_2015_Tier One,Tier One,Baseball,2015,Topps,Tier One,generated,baseball 2015 tier one,Baseball 2015 Topps Tier One
generated_Baseball_2015_Clearly Authentic,Clearly Authentic,Baseball,2015,Topps,Clearly Authentic,generated,baseball 2015 clearly authentic,Baseball 2015 Topps Clearly Authentic
generated_Baseball_2015_On Demand 3D,On Demand 3D,Baseball,2015,Topps,On Demand 3D,generated,baseball 2015 on demand 3d,Baseball 2015 Topps On Demand 3D
generated_Baseball_2015_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2015,Topps,Transcendent Hall of Fame,generated,baseball 2015 transcendent hall of fame,Baseball 2015 Topps Transcendent Hall of Fame
generated_Baseball_2014_Series One,Series One,Baseball,2014,Topps,Series One,generated,baseball 2014 series one,Baseball 2014 Topps Series One
generated_Baseball_2014_Series Two,Series Two,Baseball,2014,Topps,Series Two,generated,baseball 2014 series two,Baseball 2014 Topps Series Two
generated_Baseball_2014_Update,Update,Baseball,2014,Topps,Update,generated,baseball 2014 update,Baseball 2014 Topps Update
generated_Baseball_2014_Chrome,Chrome,Baseball,2014,Topps,Chrome,generated,baseball 2014 chrome,Baseball 2014 Topps Chrome
generated_Baseball_2014_Chrome Update,Chrome Update,Baseball,2014,Topps,Chrome Update,generated,baseball 2014 chrome update,Baseball 2014 Topps Chrome Update
generated_Baseball_2014_Heritage,Heritage,Baseball,2014,Topps,Heritage,generated,baseball 2014 heritage,Baseball 2014 Topps Heritage
generated_Baseball_2014_Stadium Club,Stadium Club,Baseball,2014,Topps,Stadium Club,generated,baseball 2014 stadium club,Baseball 2014 Topps Stadium Club
generated_Baseball_2014_Allen & Ginter,Allen & Ginter,Baseball,2014,Topps,Allen & Ginter,generated,baseball 2014 allen & ginter,Baseball 2014 Topps Allen & Ginter
generated_Baseball_2014_Gypsy Queen,Gypsy Queen,Baseball,2014,Topps,Gypsy Queen,generated,baseball 2014 gypsy queen,Baseball 2014 Topps Gypsy Queen
generated_Baseball_2014_Opening Day,Opening Day,Baseball,2014,Topps,Opening Day,generated,baseball 2014 opening day,Baseball 2014 Topps Opening Day
generated_Baseball_2014_Big League,Big League,Baseball,2014,Topps,Big League,generated,baseball 2014 big league,Baseball 2014 Topps Big League
generated_Baseball_2014_Fire,Fire,Baseball,2014,Topps,Fire,generated,baseball 2014 fire,Baseball 2014 Topps Fire
generated_Baseball_2014_Finest,Finest,Baseball,2014,Topps,Finest,generated,baseball 2014 finest,Baseball 2014 Topps Finest
generated_Baseball_2014_Tribute,Tribute,Baseball,2014,Topps,Tribute,generated,baseball 2014 tribute,Baseball 2014 Topps Tribute
generated_Baseball_2014_Tier One,Tier One,Baseball,2014,Topps,Tier One,generated,baseball 2014 tier one,Baseball 2014 Topps Tier One
generated_Baseball_2014_Clearly Authentic,Clearly Authentic,Baseball,2014,Topps,Clearly Authentic,generated,baseball 2014 clearly authentic,Baseball 2014 Topps Clearly Authentic
generated_Baseball_2014_On Demand 3D,On Demand 3D,Baseball,2014,Topps,On Demand 3D,generated,baseball 2014 on demand 3d,Baseball 2014 Topps On Demand 3D
generated_Baseball_2014_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2014,Topps,Transcendent Hall of Fame,generated,baseball 2014 transcendent hall of fame,Baseball 2014 Topps Transcendent Hall of Fame
generated_Baseball_2013_Series One,Series One,Baseball,2013,Topps,Series One,generated,baseball 2013 series one,Baseball 2013 Topps Series One
generated_Baseball_2013_Series Two,Series Two,Baseball,2013,Topps,Series Two,generated,baseball 2013 series two,Baseball 2013 Topps Series Two
generated_Baseball_2013_Update,Update,Baseball,2013,Topps,Update,generated,baseball 2013 update,Baseball 2013 Topps Update
generated_Baseball_2013_Chrome,Chrome,Baseball,2013,Topps,Chrome,generated,baseball 2013 chrome,Baseball 2013 Topps Chrome
generated_Baseball_2013_Chrome Update,Chrome Update,Baseball,2013,Topps,Chrome Update,generated,baseball 2013 chrome update,Baseball 2013 Topps Chrome Update
generated_Baseball_2013_Heritage,Heritage,Baseball,2013,Topps,Heritage,generated,baseball 2013 heritage,Baseball 2013 Topps Heritage
generated_Baseball_2013_Stadium Club,Stadium Club,Baseball,2013,Topps,Stadium Club,generated,baseball 2013 stadium club,Baseball 2013 Topps Stadium Club
generated_Baseball_2013_Allen & Ginter,Allen & Ginter,Baseball,2013,Topps,Allen & Ginter,generated,baseball 2013 allen & ginter,Baseball 2013 Topps Allen & Ginter
generated_Baseball_2013_Gypsy Queen,Gypsy Queen,Baseball,2013,Topps,Gypsy Queen,generated,baseball 2013 gypsy queen,Baseball 2013 Topps Gypsy Queen
generated_Baseball_2013_Opening Day,Opening Day,Baseball,2013,Topps,Opening Day,generated,baseball 2013 opening day,Baseball 2013 Topps Opening Day
generated_Baseball_2013_Big League,Big League,Baseball,2013,Topps,Big League,generated,baseball 2013 big league,Baseball 2013 Topps Big League
generated_Baseball_2013_Fire,Fire,Baseball,2013,Topps,Fire,generated,baseball 2013 fire,Baseball 2013 Topps Fire
generated_Baseball_2013_Finest,Finest,Baseball,2013,Topps,Finest,generated,baseball 2013 finest,Baseball 2013 Topps Finest
generated_Baseball_2013_Tribute,Tribute,Baseball,2013,Topps,Tribute,generated,baseball 2013 tribute,Baseball 2013 Topps Tribute
generated_Baseball_2013_Tier One,Tier One,Baseball,2013,Topps,Tier One,generated,baseball 2013 tier one,Baseball 2013 Topps Tier One
generated_Baseball_2013_Clearly Authentic,Clearly Authentic,Baseball,2013,Topps,Clearly Authentic,generated,baseball 2013 clearly authentic,Baseball 2013 Topps Clearly Authentic
generated_Baseball_2013_On Demand 3D,On Demand 3D,Baseball,2013,Topps,On Demand 3D,generated,baseball 2013 on demand 3d,Baseball 2013 Topps On Demand 3D
generated_Baseball_2013_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2013,Topps,Transcendent Hall of Fame,generated,baseball 2013 transcendent hall of fame,Baseball 2013 Topps Transcendent Hall of Fame
generated_Baseball_2012_Series One,Series One,Baseball,2012,Topps,Series One,generated,baseball 2012 series one,Baseball 2012 Topps Series One
generated_Baseball_2012_Series Two,Series Two,Baseball,2012,Topps,Series Two,generated,baseball 2012 series two,Baseball 2012 Topps Series Two
generated_Baseball_2012_Update,Update,Baseball,2012,Topps,Update,generated,baseball 2012 update,Baseball 2012 Topps Update
generated_Baseball_2012_Chrome,Chrome,Baseball,2012,Topps,Chrome,generated,baseball 2012 chrome,Baseball 2012 Topps Chrome
generated_Baseball_2012_Chrome Update,Chrome Update,Baseball,2012,Topps,Chrome Update,generated,baseball 2012 chrome update,Baseball 2012 Topps Chrome Update
generated_Baseball_2012_Heritage,Heritage,Baseball,2012,Topps,Heritage,generated,baseball 2012 heritage,Baseball 2012 Topps Heritage
generated_Baseball_2012_Stadium Club,Stadium Club,Baseball,2012,Topps,Stadium Club,generated,baseball 2012 stadium club,Baseball 2012 Topps Stadium Club
generated_Baseball_2012_Allen & Ginter,Allen & Ginter,Baseball,2012,Topps,Allen & Ginter,generated,baseball 2012 allen & ginter,Baseball 2012 Topps Allen & Ginter
generated_Baseball_2012_Gypsy Queen,Gypsy Queen,Baseball,2012,Topps,Gypsy Queen,generated,baseball 2012 gypsy queen,Baseball 2012 Topps Gypsy Queen
generated_Baseball_2012_Opening Day,Opening Day,Baseball,2012,Topps,Opening Day,generated,baseball 2012 opening day,Baseball 2012 Topps Opening Day
generated_Baseball_2012_Big League,Big League,Baseball,2012,Topps,Big League,generated,baseball 2012 big league,Baseball 2012 Topps Big League
generated_Baseball_2012_Fire,Fire,Baseball,2012,Topps,Fire,generated,baseball 2012 fire,Baseball 2012 Topps Fire
generated_Baseball_2012_Finest,Finest,Baseball,2012,Topps,Finest,generated,baseball 2012 finest,Baseball 2012 Topps Finest
generated_Baseball_2012_Tribute,Tribute,Baseball,2012,Topps,Tribute,generated,baseball 2012 tribute,Baseball 2012 Topps Tribute
generated_Baseball_2012_Tier One,Tier One,Baseball,2012,Topps,Tier One,generated,baseball 2012 tier one,Baseball 2012 Topps Tier One
generated_Baseball_2012_Clearly Authentic,Clearly Authentic,Baseball,2012,Topps,Clearly Authentic,generated,baseball 2012 clearly authentic,Baseball 2012 Topps Clearly Authentic
generated_Baseball_2012_On Demand 3D,On Demand 3D,Baseball,2012,Topps,On Demand 3D,generated,baseball 2012 on demand 3d,Baseball 2012 Topps On Demand 3D
generated_Baseball_2012_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2012,Topps,Transcendent Hall of Fame,generated,baseball 2012 transcendent hall of fame,Baseball 2012 Topps Transcendent Hall of Fame
generated_Baseball_2011_Series One,Series One,Baseball,2011,Topps,Series One,generated,baseball 2011 series one,Baseball 2011 Topps Series One
generated_Baseball_2011_Series Two,Series Two,Baseball,2011,Topps,Series Two,generated,baseball 2011 series two,Baseball 2011 Topps Series Two
generated_Baseball_2011_Update,Update,Baseball,2011,Topps,Update,generated,baseball 2011 update,Baseball 2011 Topps Update
generated_Baseball_2011_Chrome,Chrome,Baseball,2011,Topps,Chrome,generated,baseball 2011 chrome,Baseball 2011 Topps Chrome
generated_Baseball_2011_Chrome Update,Chrome Update,Baseball,2011,Topps,Chrome Update,generated,baseball 2011 chrome update,Baseball 2011 Topps Chrome Update
generated_Baseball_2011_Heritage,Heritage,Baseball,2011,Topps,Heritage,generated,baseball 2011 heritage,Baseball 2011 Topps Heritage
generated_Baseball_2011_Stadium Club,Stadium Club,Baseball,2011,Topps,Stadium Club,generated,baseball 2011 stadium club,Baseball 2011 Topps Stadium Club
generated_Baseball_2011_Allen & Ginter,Allen & Ginter,Baseball,2011,Topps,Allen & Ginter,generated,baseball 2011 allen & ginter,Baseball 2011 Topps Allen & Ginter
generated_Baseball_2011_Gypsy Queen,Gypsy Queen,Baseball,2011,Topps,Gypsy Queen,generated,baseball 2011 gypsy queen,Baseball 2011 Topps Gypsy Queen
generated_Baseball_2011_Opening Day,Opening Day,Baseball,2011,Topps,Opening Day,generated,baseball 2011 opening day,Baseball 2011 Topps Opening Day
generated_Baseball_2011_Big League,Big League,Baseball,2011,Topps,Big League,generated,baseball 2011 big league,Baseball 2011 Topps Big League
generated_Baseball_2011_Fire,Fire,Baseball,2011,Topps,Fire,generated,baseball 2011 fire,Baseball 2011 Topps Fire
generated_Baseball_2011_Finest,Finest,Baseball,2011,Topps,Finest,generated,baseball 2011 finest,Baseball 2011 Topps Finest
generated_Baseball_2011_Tribute,Tribute,Baseball,2011,Topps,Tribute,generated,baseball 2011 tribute,Baseball 2011 Topps Tribute
generated_Baseball_2011_Tier One,Tier One,Baseball,2011,Topps,Tier One,generated,baseball 2011 tier one,Baseball 2011 Topps Tier One
generated_Baseball_2011_Clearly Authentic,Clearly Authentic,Baseball,2011,Topps,Clearly Authentic,generated,baseball 2011 clearly authentic,Baseball 2011 Topps Clearly Authentic
generated_Baseball_2011_On Demand 3D,On Demand 3D,Baseball,2011,Topps,On Demand 3D,generated,baseball 2011 on demand 3d,Baseball 2011 Topps On Demand 3D
generated_Baseball_2011_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2011,Topps,Transcendent Hall of Fame,generated,baseball 2011 transcendent hall of fame,Baseball 2011 Topps Transcendent Hall of Fame
generated_Baseball_2010_Series One,Series One,Baseball,2010,Topps,Series One,generated,baseball 2010 series one,Baseball 2010 Topps Series One
generated_Baseball_2010_Series Two,Series Two,Baseball,2010,Topps,Series Two,generated,baseball 2010 series two,Baseball 2010 Topps Series Two
generated_Baseball_2010_Update,Update,Baseball,2010,Topps,Update,generated,baseball 2010 update,Baseball 2010 Topps Update
generated_Baseball_2010_Chrome,Chrome,Baseball,2010,Topps,Chrome,generated,baseball 2010 chrome,Baseball 2010 Topps Chrome
generated_Baseball_2010_Chrome Update,Chrome Update,Baseball,2010,Topps,Chrome Update,generated,baseball 2010 chrome update,Baseball 2010 Topps Chrome Update
generated_Baseball_2010_Heritage,Heritage,Baseball,2010,Topps,Heritage,generated,baseball 2010 heritage,Baseball 2010 Topps Heritage
generated_Baseball_2010_Stadium Club,Stadium Club,Baseball,2010,Topps,Stadium Club,generated,baseball 2010 stadium club,Baseball 2010 Topps Stadium Club
generated_Baseball_2010_Allen & Ginter,Allen & Ginter,Baseball,2010,Topps,Allen & Ginter,generated,baseball 2010 allen & ginter,Baseball 2010 Topps Allen & Ginter
generated_Baseball_2010_Gypsy Queen,Gypsy Queen,Baseball,2010,Topps,Gypsy Queen,generated,baseball 2010 gypsy queen,Baseball 2010 Topps Gypsy Queen
generated_Baseball_2010_Opening Day,Opening Day,Baseball,2010,Topps,Opening Day,generated,baseball 2010 opening day,Baseball 2010 Topps Opening Day
generated_Baseball_2010_Big League,Big League,Baseball,2010,Topps,Big League,generated,baseball 2010 big league,Baseball 2010 Topps Big League
generated_Baseball_2010_Fire,Fire,Baseball,2010,Topps,Fire,generated,baseball 2010 fire,Baseball 2010 Topps Fire
generated_Baseball_2010_Finest,Finest,Baseball,2010,Topps,Finest,generated,baseball 2010 finest,Baseball 2010 Topps Finest
generated_Baseball_2010_Tribute,Tribute,Baseball,2010,Topps,Tribute,generated,baseball 2010 tribute,Baseball 2010 Topps Tribute
generated_Baseball_2010_Tier One,Tier One,Baseball,2010,Topps,Tier One,generated,baseball 2010 tier one,Baseball 2010 Topps Tier One
generated_Baseball_2010_Clearly Authentic,Clearly Authentic,Baseball,2010,Topps,Clearly Authentic,generated,baseball 2010 clearly authentic,Baseball 2010 Topps Clearly Authentic
generated_Baseball_2010_On Demand 3D,On Demand 3D,Baseball,2010,Topps,On Demand 3D,generated,baseball 2010 on demand 3d,Baseball 2010 Topps On Demand 3D
generated_Baseball_2010_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2010,Topps,Transcendent Hall of Fame,generated,baseball 2010 transcendent hall of fame,Baseball 2010 Topps Transcendent Hall of Fame
generated_Baseball_2009_Series One,Series One,Baseball,2009,Topps,Series One,generated,baseball 2009 series one,Baseball 2009 Topps Series One
generated_Baseball_2009_Series Two,Series Two,Baseball,2009,Topps,Series Two,generated,baseball 2009 series two,Baseball 2009 Topps Series Two
generated_Baseball_2009_Update,Update,Baseball,2009,Topps,Update,generated,baseball 2009 update,Baseball 2009 Topps Update
generated_Baseball_2009_Chrome,Chrome,Baseball,2009,Topps,Chrome,generated,baseball 2009 chrome,Baseball 2009 Topps Chrome
generated_Baseball_2009_Chrome Update,Chrome Update,Baseball,2009,Topps,Chrome Update,generated,baseball 2009 chrome update,Baseball 2009 Topps Chrome Update
generated_Baseball_2009_Heritage,Heritage,Baseball,2009,Topps,Heritage,generated,baseball 2009 heritage,Baseball 2009 Topps Heritage
generated_Baseball_2009_Stadium Club,Stadium Club,Baseball,2009,Topps,Stadium Club,generated,baseball 2009 stadium club,Baseball 2009 Topps Stadium Club
generated_Baseball_2009_Allen & Ginter,Allen & Ginter,Baseball,2009,Topps,Allen & Ginter,generated,baseball 2009 allen & ginter,Baseball 2009 Topps Allen & Ginter
generated_Baseball_2009_Gypsy Queen,Gypsy Queen,Baseball,2009,Topps,Gypsy Queen,generated,baseball 2009 gypsy queen,Baseball 2009 Topps Gypsy Queen
generated_Baseball_2009_Opening Day,Opening Day,Baseball,2009,Topps,Opening Day,generated,baseball 2009 opening day,Baseball 2009 Topps Opening Day
generated_Baseball_2009_Big League,Big League,Baseball,2009,Topps,Big League,generated,baseball 2009 big league,Baseball 2009 Topps Big League
generated_Baseball_2009_Fire,Fire,Baseball,2009,Topps,Fire,generated,baseball 2009 fire,Baseball 2009 Topps Fire
generated_Baseball_2009_Finest,Finest,Baseball,2009,Topps,Finest,generated,baseball 2009 finest,Baseball 2009 Topps Finest
generated_Baseball_2009_Tribute,Tribute,Baseball,2009,Topps,Tribute,generated,baseball 2009 tribute,Baseball 2009 Topps Tribute
generated_Baseball_2009_Tier One,Tier One,Baseball,2009,Topps,Tier One,generated,baseball 2009 tier one,Baseball 2009 Topps Tier One
generated_Baseball_2009_Clearly Authentic,Clearly Authentic,Baseball,2009,Topps,Clearly Authentic,generated,baseball 2009 clearly authentic,Baseball 2009 Topps Clearly Authentic
generated_Baseball_2009_On Demand 3D,On Demand 3D,Baseball,2009,Topps,On Demand 3D,generated,baseball 2009 on demand 3d,Baseball 2009 Topps On Demand 3D
generated_Baseball_2009_Transcendent Hall of Fame,Transcendent Hall of Fame,Baseball,2009,Topps,Transcendent Hall of Fame,generated,baseball 2009 transcendent hall of fame,Baseball 2009 Topps Transcendent Hall of Fame
generated_Baseball_2008_Series One,Series One,Baseball,2008,Topps,Series One,generated,baseball 2008 series one,Baseball 2008 Topps Series One
